"Borrado";"Favorito";"Fecha";"Fuente";"Texto";"Enlace";"Marca";"Usuario";"Oficial";"Opinion";"Categoria";"Tags";"Impacto"
"false";"false";"2020-05-08 13:15:13";"twitter";"Eine Leseempfehlung für das Wochenende: https://t.co/IUVLvISFMS \n \n Das Projekt #Baum4.0 gehört zum Verbund Baysics (Bayerisches Synthese-Informations-Citizen Science Portal für Klimaforschung und Wissenschaftskommunikation). @baysics_portal";"null";"Citizen science All World";"23800754eecaa3369ed1a8749ebeed9b";"false";"0";"";"";"39,75"
"false";"false";"2020-05-08 13:06:27";"twitter";"Measurement: That?s not good, the level is below 20 ugr/m3 but above 10 ugr/m3. Wind direction is NE. Dust level #PM10 is: 13.05ugr/m3. Dust level #PM2.5 is: 8.38ugr/m3. #Fijnstof #Airpollution #Waalre #CitizenScience #luftdaten";"null";"Citizen science EU";"39c47d89c9258263009aa1bdf2bce615";"false";"-16,67";"";"";"6,59"
"false";"false";"2020-05-08 13:06:27";"twitter";"Measurement: That?s not good, the level is below 20 ugr/m3 but above 10 ugr/m3. Wind direction is NE. Dust level #PM10 is: 13.05ugr/m3. Dust level #PM2.5 is: 8.38ugr/m3. #Fijnstof #Airpollution #Waalre #CitizenScience #luftdaten";"null";"Citizen science All World";"39c47d89c9258263009aa1bdf2bce615";"false";"-16,67";"";"";"6,59"
"false";"false";"2020-05-08 13:16:27";"twitter";"Measurement: That?s not good, the level is below 20 ugr/m3 but above 10 ugr/m3. Wind direction is N. Dust level #PM10 is: 14.77ugr/m3. Dust level #PM2.5 is: 10.38ugr/m3. #Fijnstof #Airpollution #Waalre #CitizenScience #luftdaten";"null";"Citizen science EU";"39c47d89c9258263009aa1bdf2bce615";"false";"-16,67";"";"";"6,59"
"false";"false";"2020-05-08 13:16:27";"twitter";"Measurement: That?s not good, the level is below 20 ugr/m3 but above 10 ugr/m3. Wind direction is N. Dust level #PM10 is: 14.77ugr/m3. Dust level #PM2.5 is: 10.38ugr/m3. #Fijnstof #Airpollution #Waalre #CitizenScience #luftdaten";"null";"Citizen science All World";"39c47d89c9258263009aa1bdf2bce615";"false";"-16,67";"";"";"6,59"
"false";"false";"2020-05-08 13:00:00";"twitter";"Measurement: The peak dustlevel of the last 24 hours: Yesterday was: 82.1ugr/m3. That is BAD. The peak level for today is: 34.05ugr/m3. #Fijnstof #Airpollution #Waalre #CitizenScience #luftdaten 5.4.2020";"null";"Citizen science All World";"39c47d89c9258263009aa1bdf2bce615";"false";"-33,33";"";"";"6,59"
"false";"false";"2020-05-08 13:00:00";"twitter";"Measurement: The peak dustlevel of the last 24 hours: Yesterday was: 82.1ugr/m3. That is BAD. The peak level for today is: 34.05ugr/m3. #Fijnstof #Airpollution #Waalre #CitizenScience #luftdaten 5.4.2020";"null";"Citizen science EU";"39c47d89c9258263009aa1bdf2bce615";"false";"-33,33";"";"";"6,59"
"false";"false";"2020-05-08 13:26:45";"twitter";"Measurement: That?s not good, the level is below 20 ugr/m3 but above 10 ugr/m3. Wind direction is undefined. Dust level #PM10 is: 12.90ugr/m3. Dust level #PM2.5 is: 8.40ugr/m3. #Fijnstof #Airpollution #Waalre #CitizenScience #luftdaten";"null";"Citizen science EU";"39c47d89c9258263009aa1bdf2bce615";"false";"-16,67";"";"";"6,59"
"false";"false";"2020-05-08 13:26:45";"twitter";"Measurement: That?s not good, the level is below 20 ugr/m3 but above 10 ugr/m3. Wind direction is undefined. Dust level #PM10 is: 12.90ugr/m3. Dust level #PM2.5 is: 8.40ugr/m3. #Fijnstof #Airpollution #Waalre #CitizenScience #luftdaten";"null";"Citizen science All World";"39c47d89c9258263009aa1bdf2bce615";"false";"-16,67";"";"";"6,59"
"false";"false";"2020-05-08 13:26:54";"twitter";"@ForestValleyOEC";"null";"Citizen science All World";"edc9651b740ecc1f0c9d694b30f4b713";"false";"0";"";"";"31,06"
"false";"false";"2020-05-08 13:26:57";"twitter";"RT: Friday at 9:30am MDT we are talking #CitizenScience with @NHMU?s Ellen Eiriksson on Research Quest Live! Learn how you and your family can become Citizen Scientists and contribute to #science every day! https://t.co/1JJP35DYRU https://t.co/1DEeDySpS6";"null";"Citizen science All World";"323c3dce3a6f5d0f5e5cbb5098f2d503";"false";"0";"";"";"39,7"
"false";"false";"2020-05-08 13:28:07";"twitter";"RT: We test for free! Be part of our citizen science network--we test for heavy metals in soils, but also dust \n \n Our lab is the North American hub, but others exist as well as part of our global hub @MapMyEnv @TheRealKFry \n Find us at https://t.co/SDyOgeKsfH https://t.co/n2DRnBgVfD";"null";"Citizen science All World";"0555a84c2b8fdc4964a2ac19d186d195";"false";"0";"";"";"25,98"
"false";"false";"2020-05-08 13:28:10";"twitter";"RT: Excited to point you to a new citizen science + technology initiative to monitor coral reefs around the world: \n https://t.co/aWxF1qIMIL \n \n For your participation, the team will send you a @sofarocean Spotter buoy to measure temperature in real time (at the reef level). https://t.co/jzlQmb35wT";"null";"Citizen science All World";"4642219002777af79a6cd265356e4a47";"false";"0";"";"";"34,81"
"false";"false";"2020-05-08 13:28:39";"twitter";"RT: Early #FridayLiDAR or belated #HillfortsWednesday? New blog post on our #Chilforts @ChilternsAONB @HeritageFundUK #LiDAR portal, about the premise behind its creation, #CitizenScience, and why apparently you mostly help us on a Wednesday... \n https://t.co/icI2COZNDU https://t.co/grpk1sxu64";"null";"Citizen science All World";"ce7b8c47f4e4d2b8f262505fc90644b0";"false";"0";"";"";"45,04"
"false";"false";"2020-05-08 13:21:04";"twitter";"Wow! #Borderlands3 Science Players Completed 36 Million Puzzles how about that for a #CitizenScience project https://t.co/HChUsOy2QQ via @InvisionGameCom";"null";"Citizen science All World";"35111250b196682fc80476ed1f43eb71";"false";"0";"";"";"43,34"
"false";"false";"2020-05-08 13:21:04";"twitter";"Wow! #Borderlands3 Science Players Completed 36 Million Puzzles how about that for a #CitizenScience project https://t.co/HChUsOy2QQ via @InvisionGameCom";"null";"Citizen science EU";"35111250b196682fc80476ed1f43eb71";"false";"0";"";"";"43,34"
"false";"false";"2020-05-08 13:42:14";"twitter";"Ciencia Participativa. En enero 2021 arrancamos con este proyecto internacional. Ademas de @cientopolis @LifiaUNLP , trabajaremos en conjunto con muchos centros de Iberoamérica sobre Ríos Urbanos. https://t.co/pRlOiZ4nHo \n #CitizenScience @redricap";"null";"Citizen science All World";"c0c5a5b490e32bc1e77d9ed648200da5";"false";"0";"";"";"35,75"
"false";"false";"2020-05-08 13:25:16";"twitter";"RT: Excited to point you to a new citizen science + technology initiative to monitor coral reefs around the world: \n https://t.co/aWxF1qIMIL \n \n For your participation, the team will send you a @sofarocean Spotter buoy to measure temperature in real time (at the reef level). https://t.co/jzlQmb35wT";"null";"Citizen science All World";"fd62c38274575b1894385fcb28b12bf7";"false";"0";"";"";"36,27"
"false";"false";"2020-05-08 13:36:46";"twitter";"Measurement: That?s not good, the level is below 20 ugr/m3 but above 10 ugr/m3. Wind direction is undefined. Dust level #PM10 is: 17.85ugr/m3. Dust level #PM2.5 is: 12.48ugr/m3. #Fijnstof #Airpollution #Waalre #CitizenScience #luftdaten";"null";"Citizen science EU";"39c47d89c9258263009aa1bdf2bce615";"false";"-16,67";"";"";"6,59"
"false";"false";"2020-05-08 13:36:46";"twitter";"Measurement: That?s not good, the level is below 20 ugr/m3 but above 10 ugr/m3. Wind direction is undefined. Dust level #PM10 is: 17.85ugr/m3. Dust level #PM2.5 is: 12.48ugr/m3. #Fijnstof #Airpollution #Waalre #CitizenScience #luftdaten";"null";"Citizen science All World";"39c47d89c9258263009aa1bdf2bce615";"false";"-16,67";"";"";"6,59"
"false";"false";"2020-05-08 13:24:47";"twitter";"@Jaedyn214 our current ways of engaging ppl in public and citizen science sucks because of this. it feels like studies r sometimes written to be published instead of studied ? like if it wasn?t 57 pages of straight WORDS/graphs it can be digested easily; therefore conversed about easily";"null";"Citizen science All World";"3f7469d5b29d854f1267de27d7901817";"false";"66,67";"";"";"36,24"
"false";"false";"2020-05-08 13:24:01";"twitter";"Let?s register in the webinar series on citizen science from 10th-16th May 2020 @InfoGujcost @gcscahmedabad https://t.co/Sq8eNEXLXq";"null";"Citizen science All World";"98e10a4b50e51fe4561e9b65c4e95c0d";"false";"0";"";"";"24,26"
"false";"false";"2020-05-08 13:46:27";"twitter";"Measurement: That?s not good, the level is below 20 ugr/m3 but above 10 ugr/m3. Wind direction is NNW. Dust level #PM10 is: 14.70ugr/m3. Dust level #PM2.5 is: 8.90ugr/m3. #Fijnstof #Airpollution #Waalre #CitizenScience #luftdaten";"null";"Citizen science EU";"39c47d89c9258263009aa1bdf2bce615";"false";"-16,67";"";"";"6,59"
"false";"false";"2020-05-08 13:46:27";"twitter";"Measurement: That?s not good, the level is below 20 ugr/m3 but above 10 ugr/m3. Wind direction is NNW. Dust level #PM10 is: 14.70ugr/m3. Dust level #PM2.5 is: 8.90ugr/m3. #Fijnstof #Airpollution #Waalre #CitizenScience #luftdaten";"null";"Citizen science All World";"39c47d89c9258263009aa1bdf2bce615";"false";"-16,67";"";"";"6,59"
"false";"false";"2020-05-08 13:46:30";"twitter";"RT: Butterflies aren?t in a lockdown (nor should they ever be), so the Butterfly Blitz is back this spring! Join a training webinar this month to see how you can take part in citizen science. ? https://t.co/BqmyLVOZnI";"null";"Citizen science All World";"3373e703f29bd7006a396c3e47ed8013";"false";"0";"";"";"43,04"
"false";"false";"2020-05-08 13:46:47";"twitter";"Ciencia Participativa. En enero 2021 arrancamos con este proyecto internacional. Ademas de \n @cientopolis @LifiaUNLP \n , trabajaremos en Ríos Urbanos en conjunto con muchos centros de Iberoamérica. https://t.co/ldNrS1U0qG? \n #CitizenScience \n #cienciaCiudadana \n @redricap";"null";"Citizen science All World";"1077107c4895f4c334e968c2fde4983a";"false";"0";"";"";"38,05"
"false";"false";"2020-05-08 13:58:35";"twitter";"RT: Our new research testament to decades of #citizenscience efforts @OurOcean International Coastal Cleanup + @projectaware #DiveAgainstDebris -- Global assessment of relationship between land and seafloor debris. @GeorgeHLeonard @CSIRO https://t.co/wCzjio2Dbu";"null";"Citizen science All World";"4394fa7776b1fb5a0b13b7bdc5f4d26c";"false";"0";"";"";"36,59"
"false";"false";"2020-05-08 13:58:45";"twitter";"RT: Have people in your community been following social distancing guidance? What?s your COVID-19 story? \n \n Share your experiences on CoronaReport app (currently available on Android and web browser). https://t.co/nUhgMbawVL \n \n #COVID19 #CoronaReportApp #CitizenScience #mycovid19story https://t.co/odGTj6rj8S";"null";"Citizen science All World";"f62a8e2d945e3cd3c07d9bc9c4301f6e";"false";"0";"";"";"49,03"
"false";"false";"2020-05-08 13:58:45";"twitter";"RT: Have people in your community been following social distancing guidance? What?s your COVID-19 story? \n \n Share your experiences on CoronaReport app (currently available on Android and web browser). https://t.co/nUhgMbawVL \n \n #COVID19 #CoronaReportApp #CitizenScience #mycovid19story https://t.co/odGTj6rj8S";"null";"Citizen science EU";"f62a8e2d945e3cd3c07d9bc9c4301f6e";"false";"0";"";"";"49,03"
"false";"false";"2020-05-08 13:49:22";"twitter";"Have people in your community been following social distancing guidance? What?s your COVID-19 story? \n \n Share your experiences on CoronaReport app (currently available on Android and web browser). https://t.co/nUhgMbawVL \n \n #COVID19 #CoronaReportApp #CitizenScience #mycovid19story https://t.co/odGTj6rj8S";"null";"Citizen science All World";"ebd5ac62909b532316374dbdb33b5144";"false";"0";"";"";"23,47"
"false";"false";"2020-05-08 13:49:34";"twitter";"https://t.co/t0ikWyW3mH";"null";"Citizen science All World";"c1188406668011215ad8fdeb3961c790";"false";"0";"";"";"39,39"
"false";"false";"2020-05-08 13:49:48";"twitter";"? Are you joining this huge #CitizenScience project May 9th? Take as little as 5 mins to record what birds you see on #GlobalBigDay! https://t.co/HWR6Thwt7V";"null";"Citizen science All World";"4385b08b4ea9234fc9b3fd4a40a754a5";"false";"0";"";"";"37,9"
"false";"false";"2020-05-08 13:53:23";"twitter";"@GiovannaAdams , we should try this out. I know you like puzzles.";"null";"Citizen science All World";"691e9d749babcd8212c89fee8cd6ef56";"false";"0";"";"";"6,59"
"false";"false";"2020-05-08 13:53:52";"twitter";"RT: A very thirsty #echidna indeed ?check out those adorable snout bubbles! What an incredible #video of this gorgeous echidna - a regular visitor to Kellie Pownall?s watering hole in Sarsfield, #Victoria ? \n #EchidnaCSI #CitizenScience #Australia #science #animalvideo https://t.co/7ZjEJrcasK";"null";"Citizen science All World";"e1f6253ad5409063fb8cc8c6b1d2cdc2";"false";"58,33";"";"";"19,55"
"false";"false";"2020-05-08 13:51:17";"twitter";"? Are you joining this huge #CitizenScience project May 9th? Take as little as 5 mins to record what birds you see on #GlobalBigDay!";"null";"Citizen science All World";"4385b08b4ea9234fc9b3fd4a40a754a5";"false";"0";"";"";"37,9"
"false";"false";"2020-05-08 13:51:39";"twitter";"RT: ? Are you joining this huge #CitizenScience project May 9th? Take as little as 5 mins to record what birds you see on #GlobalBigDay! https://t.co/35kCdgNt10";"null";"Citizen science All World";"ffde9178e3c95bd9e8031cb9918cc6cc";"false";"0";"";"";"23,1"
"false";"false";"2020-05-08 13:51:55";"twitter";"RT: ? Are you joining this huge #CitizenScience project May 9th? Take as little as 5 mins to record what birds you see on #GlobalBigDay! https://t.co/35kCdgNt10";"null";"Citizen science All World";"bcdd531b0b10be83437a08b68cc73c90";"false";"0";"";"";"46,87"
"false";"false";"2020-05-08 13:43:53";"twitter";"RT: Un #gusano procedente de Argentina está invadiendo Europa \n \n La ciencia ciudadana revela la presencia de la especie ?Obama nungara? en los #jardines franceses \n \n DICYT Una de las consecuencias de la globalización es la https://t.co/pXcixpfHJI #especiesinvasoras";"null";"Citizen science EU";"328487effeccf62ea8fa33fba3d6fd20";"false";"-16,67";"";"";"40,73"
"false";"false";"2020-05-08 13:43:53";"twitter";"RT: Un #gusano procedente de Argentina está invadiendo Europa \n \n La ciencia ciudadana revela la presencia de la especie ?Obama nungara? en los #jardines franceses \n \n DICYT Una de las consecuencias de la globalización es la https://t.co/pXcixpfHJI #especiesinvasoras";"null";"Citizen science All World";"328487effeccf62ea8fa33fba3d6fd20";"false";"-16,67";"";"";"40,73"
"false";"false";"2020-05-08 13:56:13";"twitter";"I am totally down with this! Just filled my feeders!";"null";"Citizen science All World";"bfdf8669b4280de173456d90cac6f9fa";"false";"0";"";"";"40,58"
"false";"false";"2020-05-08 13:56:29";"twitter";"Measurement: That?s really bad, the level is above 20 ugr/m3. Wind direction is undefined. Dust level #PM10 is: 22.52ugr/m3. Dust level #PM2.5 is: 14.50ugr/m3. #Fijnstof #Airpollution #Waalre #CitizenScience #luftdaten";"null";"Citizen science EU";"39c47d89c9258263009aa1bdf2bce615";"false";"-33,33";"";"";"6,59"
"false";"false";"2020-05-08 13:56:29";"twitter";"Measurement: That?s really bad, the level is above 20 ugr/m3. Wind direction is undefined. Dust level #PM10 is: 22.52ugr/m3. Dust level #PM2.5 is: 14.50ugr/m3. #Fijnstof #Airpollution #Waalre #CitizenScience #luftdaten";"null";"Citizen science All World";"39c47d89c9258263009aa1bdf2bce615";"false";"-33,33";"";"";"6,59"
"false";"false";"2020-05-08 13:58:04";"twitter";"RT: How much and what types of #COVID19 PPE trash are littering your neighborhood? An #LSU professor launches a global #CitizenScience project to find out. \n \n Read more here: https://t.co/Var7muScXb \n @LSU_CCE https://t.co/jLK225dH3m";"null";"Citizen science All World";"7a6e3dddf5acc1d77d0507615c441925";"false";"0";"";"";"40,41"
"false";"false";"2020-05-08 13:49:07";"twitter";"RT: Help the @biologyFran lab learn more about #Urban #Birds of Ontario especially if you are a birder in #Brantford, #Sudbury or #Guelph. The surveys cover 150-180 species and so will likely take 20-30 minutes to complete carefully. Info at https://t.co/FWQyE3pzPd #CitizenScience https://t.co/QAPcCioYYl";"null";"Citizen science All World";"d113f02c4f831c8c99e5bf238bf8d104";"false";"0";"";"";"25,32"
"false";"false";"2020-05-08 14:07:32";"twitter";"RT: #CitizenScience Webinar series by @NCSTC @InfoGujcost & @gcscahmedabad to address scientific methods and means to develop awareness and preparedness to deal with #Covid_19 pandemic. Register @ https://t.co/deGAYzWDqN @hareets https://t.co/Sq2gAmPIhT";"null";"Citizen science All World";"4eaedc5479d74c879e1c6fe308e93ee2";"false";"-16,67";"";"";"22,84"
"false";"false";"2020-05-08 14:08:12";"twitter";"#FindsFriday \n A Celtic field discovered by #CitizenScience still visible despite many later activities (cart tracks, pits, modern blds) in @NP_UtrHeuvelrug. Crops excavated at an Iron Age settlement to the S may well originate here. \n \n @LeidenArchaeo @LeidenArchaeo @ProvUtrecht https://t.co/BLg8d1pHif";"null";"Citizen science EU";"297d7ba36896462b2f7a5c6e09a0755d";"false";"33,33";"";"";"28,36"
